metric,control_target,role,full_spearman,full_pairwise_consistency,leave_one_model_spearman_min,leave_one_model_spearman_mean,leave_one_model_spearman_max,leave_one_model_pairwise_min,leave_one_model_pairwise_mean,leave_one_model_pairwise_max,leave_one_family_spearman_min,leave_one_family_spearman_mean,leave_one_family_spearman_max,leave_one_family_pairwise_min,leave_one_family_pairwise_mean,leave_one_family_pairwise_max
co2_control_horizon_mae,mpc_co2_mae,offline_or_diagnostic_only,-0.29286247810836696,0.37815126050420167,-0.41785714285714276,-0.29217861936716205,-0.17694377038727674,0.3333333333333333,0.3782051282051282,0.41346153846153844,-0.41785714285714276,-0.28693165199732823,-0.15130688316720062,0.3246753246753247,0.3802096893005984,0.42857142857142855
co2_control_horizon_mae,mpc_objective,offline_or_diagnostic_only,-0.27078741694441966,0.4117647058823529,-0.41823073000629046,-0.26951987479485207,-0.16085797307934246,0.3557692307692308,0.4117616758241758,0.4423076923076923,-0.41823073000629046,-0.26009659697026344,0.049518616309265656,0.3557692307692308,0.41508970827152647,0.5194805194805194
co2_weighted_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.1176470588235294,0.4583333333333333,-0.23928571428571427,-0.11718749999999999,0.07142857142857141,0.4095238095238095,0.45833333333333337,0.5238095238095238,-0.3186813186813187,-0.11353646353646353,0.26373626373626374,0.37362637362637363,0.45910755910755907,0.6025641025641025
co2_weighted_horizon_mae,mpc_rhair_mae,offline_or_diagnostic_only,-0.1647058823529412,0.475,-0.30357142857142855,-0.16316964285714286,0.014285714285714282,0.42857142857142855,0.475,0.5428571428571428,-0.30357142857142855,-0.15669330669330667,0.25274725274725274,0.42857142857142855,0.4756909756909758,0.6282051282051282
co2_weighted_horizon_mae,mpc_co2_mae,offline_or_diagnostic_only,-0.5352941176470588,0.30833333333333335,-0.6392857142857141,-0.5332589285714284,-0.44999999999999996,0.26666666666666666,0.30833333333333335,0.34285714285714286,-0.6758241758241759,-0.527972027972028,-0.38461538461538464,0.24358974358974358,0.3101565101565102,0.3717948717948718
co2_weighted_horizon_mae,mpc_objective,offline_or_diagnostic_only,-0.25588235294117645,0.425,-0.38928571428571423,-0.2544642857142857,-0.11071428571428568,0.37142857142857144,0.425,0.47619047619047616,-0.38928571428571423,-0.24982517482517477,-0.005494505494505494,0.37142857142857144,0.42710622710622714,0.5128205128205128
co2_full_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.1264705882352941,0.45,-0.25,-0.1261160714285714,0.06071428571428571,0.4,0.45000000000000007,0.5142857142857142,-0.3362637362637363,-0.12142857142857143,0.2582417582417582,0.3626373626373626,0.45114885114885117,0.5897435897435898
co2_full_horizon_mae,mpc_rhair_mae,offline_or_diagnostic_only,-0.09411764705882353,0.5,-0.22142857142857136,-0.09285714285714285,0.09999999999999999,0.45714285714285713,0.5,0.5714285714285714,-0.22142857142857136,-0.08706293706293705,0.34065934065934067,0.45714285714285713,0.5012321012321013,0.6666666666666666
co2_full_horizon_mae,mpc_co2_mae,offline_or_diagnostic_only,-0.5058823529411764,0.31666666666666665,-0.6285714285714286,-0.5040178571428571,-0.41785714285714276,0.26666666666666666,0.31666666666666665,0.3523809523809524,-0.7307692307692307,-0.49875124875124865,-0.3736263736263736,0.21794871794871795,0.31864801864801867,0.38461538461538464
co2_full_horizon_mae,mpc_objective,offline_or_diagnostic_only,-0.16176470588235295,0.45,-0.27499999999999997,-0.16093749999999998,0.0,0.4,0.44999999999999996,0.5047619047619047,-0.27499999999999997,-0.15794205794205793,0.04395604395604395,0.4,0.45204795204795206,0.5256410256410257
co2_final_step_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.14705882352941177,0.4583333333333333,-0.2642857142857143,-0.14620535714285712,0.021428571428571425,0.4095238095238095,0.45833333333333337,0.5142857142857142,-0.3098901098901099,-0.13728771228771228,0.21978021978021978,0.3956043956043956,0.4616716616716616,0.5897435897435898
co2_final_step_mae,mpc_rhair_mae,offline_or_diagnostic_only,-0.055882352941176466,0.525,-0.15,-0.05446428571428571,0.13928571428571426,0.4857142857142857,0.5249999999999999,0.5904761904761905,-0.16043956043956045,-0.04243256743256743,0.48901098901098894,0.4725274725274725,0.5294705294705294,0.717948717948718
co2_final_step_mae,mpc_co2_mae,offline_or_diagnostic_only,-0.35000000000000003,0.39166666666666666,-0.46071428571428563,-0.34821428571428564,-0.25,0.3619047619047619,0.39166666666666666,0.42857142857142855,-0.521978021978022,-0.3367632367632367,-0.14835164835164835,0.34615384615384615,0.3962370962370963,0.46153846153846156
co2_final_step_mae,mpc_objective,offline_or_diagnostic_only,0.0588235294117647,0.5416666666666666,-0.11428571428571425,0.05915178571428571,0.21428571428571427,0.4857142857142857,0.5416666666666667,0.6,-0.0035714285714285704,0.06698301698301698,0.15384615384615383,0.5128205128205128,0.5439560439560439,0.5769230769230769
co2_control_horizon_abs_bias,mpc_tair_mae,offline_or_diagnostic_only,0.0588235294117647,0.525,-0.0964285714285714,0.058705357142857136,0.19999999999999998,0.47619047619047616,0.5249999999999999,0.580952380952381,-0.0964285714285714,0.06266233766233766,0.26373626373626374,0.47619047619047616,0.5269064269064269,0.6153846153846154
co2_control_horizon_abs_bias,mpc_rhair_mae,offline_or_diagnostic_only,-0.5823529411764706,0.30833333333333335,-0.6642857142857141,-0.5796874999999999,-0.5178571428571428,0.26666666666666666,0.30833333333333335,0.34285714285714286,-0.6923076923076923,-0.5747002997002996,-0.48901098901098894,0.25274725274725274,0.3098568098568099,0.34615384615384615
co2_control_horizon_abs_bias,mpc_co2_mae,offline_or_diagnostic_only,0.18529411764705883,0.5416666666666666,0.10357142857142855,0.1839285714285714,0.3428571428571428,0.5047619047619047,0.5416666666666666,0.5904761904761905,0.09890109890109891,0.19577922077922078,0.4945054945054945,0.5128205128205128,0.5458541458541458,0.6410256410256411
