metric,metric_kind,control_target,pearson,spearman,pairwise_consistency,pairwise_agree,pairwise_total,top1_hits_best,top3_hits_best,top3_overlap_fraction
co2_control_horizon_abs_bias,selection,mpc_tair_mae,-0.19863750673656053,-0.35757575757575755,0.37777777777777777,17,45,False,False,0.3333333333333333
co2_control_horizon_abs_bias,selection,mpc_rhair_mae,-0.1899461449115211,-0.24848484848484845,0.4,18,45,False,False,0.0
co2_control_horizon_abs_bias,selection,mpc_co2_mae,0.47435046362794087,0.4666666666666666,0.6444444444444445,29,45,False,False,0.6666666666666666
co2_control_horizon_abs_bias,selection,mpc_objective,-0.10715088173178308,-0.28484848484848485,0.4444444444444444,20,45,False,False,0.3333333333333333
co2_constraint_near_mae_proxy,selection,mpc_tair_mae,0.17846513348008794,0.1515151515151515,0.5111111111111111,23,45,False,True,0.6666666666666666
co2_constraint_near_mae_proxy,selection,mpc_rhair_mae,-0.07488052327451022,0.09090909090909088,0.5333333333333333,24,45,False,True,0.3333333333333333
co2_constraint_near_mae_proxy,selection,mpc_co2_mae,0.16820872979841286,0.006060606060606061,0.5111111111111111,23,45,False,False,0.3333333333333333
co2_constraint_near_mae_proxy,selection,mpc_objective,0.006167913826659562,0.1515151515151515,0.5333333333333333,24,45,False,True,0.6666666666666666
forecast_only_transfer_rank,selection,mpc_tair_mae,-0.1484636919141065,-0.2796365500928297,0.38636363636363635,17,44,False,True,0.3333333333333333
forecast_only_transfer_rank,selection,mpc_rhair_mae,0.44199250905092874,0.024316221747202584,0.5,22,44,False,True,0.3333333333333333
forecast_only_transfer_rank,selection,mpc_co2_mae,-0.07798372710358581,-0.2553203283456271,0.45454545454545453,20,44,False,False,0.3333333333333333
forecast_only_transfer_rank,selection,mpc_objective,0.47724999058602535,-0.012158110873601292,0.45454545454545453,20,44,False,True,0.3333333333333333
tair_transfer_selection_score,selection,mpc_tair_mae,-0.32028781345865825,-0.06666666666666665,0.4888888888888889,22,45,False,False,0.3333333333333333
tair_transfer_selection_score,selection,mpc_rhair_mae,0.2982333941371034,0.17575757575757575,0.5555555555555556,25,45,False,False,0.3333333333333333
tair_transfer_selection_score,selection,mpc_co2_mae,-0.3595318887732169,-0.34545454545454546,0.4444444444444444,20,45,False,False,0.0
tair_transfer_selection_score,selection,mpc_objective,0.17063754808069886,0.07878787878787878,0.5111111111111111,23,45,False,False,0.0
rhair_transfer_selection_score,selection,mpc_tair_mae,0.46821856603258016,0.4545454545454545,0.6666666666666666,30,45,False,True,0.6666666666666666
rhair_transfer_selection_score,selection,mpc_rhair_mae,0.4982585251163829,0.35757575757575755,0.6444444444444445,29,45,False,True,0.3333333333333333
rhair_transfer_selection_score,selection,mpc_co2_mae,0.03756282662438325,-0.1515151515151515,0.4,18,45,False,False,0.0
rhair_transfer_selection_score,selection,mpc_objective,0.7016162007672087,0.5757575757575757,0.7333333333333333,33,45,False,True,0.6666666666666666
co2_transfer_selection_score,selection,mpc_tair_mae,0.050500459456057425,-0.0303030303030303,0.4888888888888889,22,45,False,False,0.3333333333333333
co2_transfer_selection_score,selection,mpc_rhair_mae,0.2483233943233371,0.23636363636363633,0.5555555555555556,25,45,False,False,0.0
co2_transfer_selection_score,selection,mpc_co2_mae,0.5046896696503849,0.32121212121212117,0.6222222222222222,28,45,False,False,0.6666666666666666
co2_transfer_selection_score,selection,mpc_objective,0.3393380298862049,0.09090909090909088,0.5555555555555556,25,45,False,False,0.3333333333333333
multiobjective_transfer_selection_score,selection,mpc_tair_mae,0.04796060398596692,0.11515151515151514,0.5333333333333333,24,45,False,True,0.6666666666666666
multiobjective_transfer_selection_score,selection,mpc_rhair_mae,0.5555878942724853,0.4545454545454545,0.6888888888888889,31,45,False,True,0.6666666666666666
multiobjective_transfer_selection_score,selection,mpc_co2_mae,0.10280223220557651,0.07878787878787878,0.5333333333333333,24,45,False,False,0.3333333333333333
multiobjective_transfer_selection_score,selection,mpc_objective,0.6249780539363553,0.28484848484848485,0.6,27,45,False,True,0.3333333333333333
cost_grad_mean_abs,diagnostic,mpc_tair_mae,-0.049044962682290166,0.07878787878787878,,,,,,
cost_grad_mean_abs,diagnostic,mpc_rhair_mae,0.1936059073256846,0.32121212121212117,,,,,,
cost_grad_mean_abs,diagnostic,mpc_co2_mae,-0.006364146110662394,-0.006060606060606061,,,,,,
cost_grad_mean_abs,diagnostic,mpc_objective,0.3016546269285869,0.18787878787878787,,,,,,
tair_first_grad_mean_abs,diagnostic,mpc_tair_mae,0.21308789252832566,0.26747843921922837,,,,,,
tair_first_grad_mean_abs,diagnostic,mpc_rhair_mae,0.5305982732533355,0.21884599572482327,,,,,,
tair_first_grad_mean_abs,diagnostic,mpc_co2_mae,0.16224392257807446,0.20668788485122197,,,,,,
tair_first_grad_mean_abs,diagnostic,mpc_objective,0.5214253874901831,0.42553388057604524,,,,,,
tair_t_heat_sp_first_grad,diagnostic,mpc_tair_mae,0.24895127045999832,0.44985010232324774,,,,,,
tair_t_heat_sp_first_grad,diagnostic,mpc_rhair_mae,0.7811598542709851,0.44985010232324774,,,,,,
tair_t_heat_sp_first_grad,diagnostic,mpc_co2_mae,-0.12027835883447531,-0.5106406566912542,,,,,,
tair_t_heat_sp_first_grad,diagnostic,mpc_objective,0.7111845397529899,0.5227987675648555,,,,,,
tair_t_vent_sp_first_grad,diagnostic,mpc_tair_mae,0.291851870258958,0.2553203283456271,,,,,,
tair_t_vent_sp_first_grad,diagnostic,mpc_rhair_mae,0.2288790552529049,0.12158110873601292,,,,,,
tair_t_vent_sp_first_grad,diagnostic,mpc_co2_mae,0.1939971627758816,0.2553203283456271,,,,,,
tair_t_vent_sp_first_grad,diagnostic,mpc_objective,0.35239041042645064,0.36474332620803873,,,,,,
tair_window_pos_lee_sp_first_grad,diagnostic,mpc_tair_mae,-0.41263683143867425,-0.35258521533443743,,,,,,
tair_window_pos_lee_sp_first_grad,diagnostic,mpc_rhair_mae,-0.2333624855450343,-0.24316221747202585,,,,,,
tair_window_pos_lee_sp_first_grad,diagnostic,mpc_co2_mae,0.2522727256753258,0.3161108827136336,,,,,,
tair_window_pos_lee_sp_first_grad,diagnostic,mpc_objective,-0.4071959970109543,-0.42553388057604524,,,,,,
rhair_first_grad_mean_abs,diagnostic,mpc_tair_mae,0.5623571864049435,0.6200636545536659,,,,,,
rhair_first_grad_mean_abs,diagnostic,mpc_rhair_mae,-0.06195506338490051,0.13373921960961418,,,,,,
rhair_first_grad_mean_abs,diagnostic,mpc_co2_mae,-0.19692349310456278,-0.1702135522304181,,,,,,
rhair_first_grad_mean_abs,diagnostic,mpc_objective,0.06722159828076738,0.47416632407045034,,,,,,
rhair_dx_sp_first_grad,diagnostic,mpc_tair_mae,0.3503143536561371,0.03647433262080388,,,,,,
rhair_dx_sp_first_grad,diagnostic,mpc_rhair_mae,-0.30235122278706883,-0.46200821319684915,,,,,,
rhair_dx_sp_first_grad,diagnostic,mpc_co2_mae,-0.3345611183208994,-0.5835893219328621,,,,,,
rhair_dx_sp_first_grad,diagnostic,mpc_objective,-0.17282756206791036,-0.12158110873601292,,,,,,
rhair_t_vent_sp_first_grad,diagnostic,mpc_tair_mae,0.4873373457594268,0.41337576970244394,,,,,,
rhair_t_vent_sp_first_grad,diagnostic,mpc_rhair_mae,-0.1366254201119406,-0.04863244349440517,,,,,,
rhair_t_vent_sp_first_grad,diagnostic,mpc_co2_mae,-0.2893693879462236,-0.2796365500928297,,,,,,
rhair_t_vent_sp_first_grad,diagnostic,mpc_objective,0.01310857790677195,0.3161108827136336,,,,,,
rhair_window_pos_lee_sp_first_grad,diagnostic,mpc_tair_mae,0.03086766757393037,-0.09726488698881033,,,,,,
rhair_window_pos_lee_sp_first_grad,diagnostic,mpc_rhair_mae,-0.18240657585477824,-0.26747843921922837,,,,,,
rhair_window_pos_lee_sp_first_grad,diagnostic,mpc_co2_mae,-0.06496065961835591,0.0,,,,,,
rhair_window_pos_lee_sp_first_grad,diagnostic,mpc_objective,-0.17567929640924648,-0.19452977397762067,,,,,,
rhair_water_sup_intervals_sp_min_first_grad,diagnostic,mpc_tair_mae,0.34852314121190614,0.46200821319684915,,,,,,
rhair_water_sup_intervals_sp_min_first_grad,diagnostic,mpc_rhair_mae,-0.12235099822572036,-0.04863244349440517,,,,,,
rhair_water_sup_intervals_sp_min_first_grad,diagnostic,mpc_co2_mae,-0.35662033204786125,-0.41337576970244394,,,,,,
rhair_water_sup_intervals_sp_min_first_grad,diagnostic,mpc_objective,-0.1162612815409241,0.29179466096643103,,,,,,
co2_first_grad_mean_abs,diagnostic,mpc_tair_mae,0.6628636078132423,0.790277206784084,,,,,,
co2_first_grad_mean_abs,diagnostic,mpc_rhair_mae,0.48411052460453907,0.4863244349440517,,,,,,
co2_first_grad_mean_abs,diagnostic,mpc_co2_mae,-0.21414525012033775,-0.29179466096643103,,,,,,
co2_first_grad_mean_abs,diagnostic,mpc_objective,0.49373144230823046,0.7294866524160775,,,,,,
co2_sp_first_grad,diagnostic,mpc_tair_mae,0.35591773083336675,0.46200821319684915,,,,,,
co2_sp_first_grad,diagnostic,mpc_rhair_mae,0.5902933393515112,0.42553388057604524,,,,,,
co2_sp_first_grad,diagnostic,mpc_co2_mae,-0.2930205284049887,-0.24316221747202585,,,,,,
co2_sp_first_grad,diagnostic,mpc_objective,0.45781281785248046,0.498482545817653,,,,,,
co2_sp_first_grad_positive_fraction,diagnostic,mpc_tair_mae,-0.2663758895429292,-0.3481553119113957,,,,,,
co2_sp_first_grad_positive_fraction,diagnostic,mpc_rhair_mae,-0.14238508845049766,-0.17407765595569785,,,,,,
co2_sp_first_grad_positive_fraction,diagnostic,mpc_co2_mae,0.32908431920297865,0.5222329678670935,,,,,,
co2_sp_first_grad_positive_fraction,diagnostic,mpc_objective,-0.28010386208063026,-0.3481553119113957,,,,,,
co2_sp_first_grad_flat_fraction,diagnostic,mpc_tair_mae,0.266375889542929,0.3481553119113957,,,,,,
co2_sp_first_grad_flat_fraction,diagnostic,mpc_rhair_mae,0.1423850884504976,0.17407765595569785,,,,,,
co2_sp_first_grad_flat_fraction,diagnostic,mpc_co2_mae,-0.32908431920297854,-0.5222329678670935,,,,,,
co2_sp_first_grad_flat_fraction,diagnostic,mpc_objective,0.2801038620806302,0.3481553119113957,,,,,,
t_vent_sp_first_grad,diagnostic,mpc_tair_mae,0.5204457932116787,0.6079055436800646,,,,,,
t_vent_sp_first_grad,diagnostic,mpc_rhair_mae,-0.053575665083084485,0.10942299786241164,,,,,,
t_vent_sp_first_grad,diagnostic,mpc_co2_mae,-0.24243898777939854,-0.47416632407045034,,,,,,
t_vent_sp_first_grad,diagnostic,mpc_objective,0.07025680218178691,0.47416632407045034,,,,,,
assim_sp_first_grad,diagnostic,mpc_tair_mae,0.8305893798999386,0.9118583155200968,,,,,,
assim_sp_first_grad,diagnostic,mpc_rhair_mae,0.5498327144043356,0.6200636545536659,,,,,,
assim_sp_first_grad,diagnostic,mpc_co2_mae,-0.06516372474389151,-0.18237166310401937,,,,,,
assim_sp_first_grad,diagnostic,mpc_objective,0.5343988773149886,0.8145934285312865,,,,,,
